season,week,celebrity_name,popularity_level,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
31,6,Jessie James Decker,High,32.0,9.28,1414622,14.15,471029,4.71,13.99,0,184057,33.3,64.7,High,True,True
31,6,Jordin Sparks,Low,34.0,9.86,756317,7.56,839441,8.39,18.25,242028,10000000,89.0,37.3,Medium,False,True
31,6,Heidi D'Amelio,Medium,36.0,10.43,1122625,11.23,1246009,12.46,22.89,184057,10000000,89.0,40.7,Medium,False,True
31,6,Charli D'Amelio,Medium,40.0,11.59,1139261,11.39,1264474,12.64,24.24,68115,10000000,89.0,41.6,Medium,False,True
31,6,Vinny Guadagnino,Low,28.0,8.12,729112,7.29,809247,8.09,16.21,415942,10000000,89.0,35.9,Medium,False,True
31,6,Shangela,Medium,36.0,10.43,1103561,11.04,1224851,12.25,22.68,184057,10000000,89.0,40.6,Medium,False,True
31,6,Gabby Windey,Medium,37.0,10.72,1123716,11.24,1247220,12.47,23.2,155072,10000000,89.0,40.9,Medium,False,True
31,7,Trevor Donovan,Low,39.0,11.98,929863,9.3,991024,9.91,21.89,195084,10000000,93.4,43.3,Medium,False,True
31,7,Daniel Durant,Low,36.5,11.21,893560,8.94,952333,9.52,20.74,271889,10000000,93.4,42.5,Medium,False,True
31,7,Wayne Brady,Medium,38.0,11.67,1283934,12.84,1368383,13.68,25.36,225806,10000000,93.4,46.0,Medium,False,True
31,7,Jordin Sparks,Low,34.5,10.6,881639,8.82,281888,2.82,13.42,0,241167,32.0,65.8,High,True,True
31,7,Heidi D'Amelio,Medium,35.0,10.75,1281207,12.81,1365477,13.65,24.41,317972,10000000,93.4,45.3,Medium,False,True
31,7,Charli D'Amelio,Medium,39.0,11.98,1307156,13.07,1393133,13.93,25.91,195084,10000000,93.4,46.3,Medium,False,True
31,7,Vinny Guadagnino,Low,31.5,9.68,867763,8.68,924839,9.25,18.93,425499,10000000,93.4,41.3,Medium,False,True
31,7,Shangela,Medium,36.5,11.21,1280672,12.81,1364907,13.65,24.86,271889,10000000,93.4,45.6,Medium,False,True
31,7,Gabby Windey,Medium,35.5,10.91,1274202,12.74,1358011,13.58,24.49,302611,10000000,93.4,45.4,Medium,False,True
31,8,Trevor Donovan,Low,39.0,12.42,1002071,10.02,1107616,11.08,23.5,247611,10000000,89.5,43.3,Medium,False,True
31,8,Daniel Durant,Low,39.0,12.42,978925,9.79,1082032,10.82,23.24,247611,10000000,89.5,43.1,Medium,False,True
31,8,Wayne Brady,Medium,45.0,14.33,1460687,14.61,1614536,16.15,30.48,56528,10000000,89.5,48.4,Medium,False,True
31,8,Heidi D'Amelio,Medium,35.0,11.15,1361284,13.61,451399,4.51,15.66,0,183917,33.2,68.3,High,True,True
31,8,Charli D'Amelio,Medium,45.0,14.33,1452549,14.53,1605541,16.06,30.39,56528,10000000,89.5,48.3,Medium,False,True
31,8,Vinny Guadagnino,Low,29.0,9.24,916532,9.17,1013067,10.13,19.37,566082,10000000,89.5,40.4,Medium,False,True
31,8,Shangela,Medium,42.0,13.38,1426614,14.27,1576874,15.77,29.14,152070,10000000,89.5,47.5,Medium,False,True
31,8,Gabby Windey,Medium,40.0,12.74,1401335,14.01,1548932,15.49,28.23,215764,10000000,89.5,46.8,Medium,False,True
31,9,Trevor Donovan,Low,32.5,14.77,1260435,12.6,414721,4.15,18.92,0,590909,32.9,69.6,High,True,True
31,9,Daniel Durant,Low,34.5,15.68,1263389,12.63,1385646,13.86,29.54,409090,10000000,90.3,49.0,Medium,False,True
31,9,Wayne Brady,Medium,36.5,16.59,1852724,18.53,2032009,20.32,36.91,318181,10000000,90.3,54.4,Medium,False,True
31,9,Charli D'Amelio,Medium,40.0,18.18,1892107,18.92,2075203,20.75,38.93,159090,10000000,90.3,55.8,High,False,True
31,9,Shangela,Medium,36.5,16.59,1843816,18.44,2022239,20.22,36.81,318181,10000000,90.3,54.4,Medium,False,True
31,9,Gabby Windey,Medium,40.0,18.18,1887526,18.88,2070179,20.7,38.88,159090,10000000,90.3,55.8,High,False,True
32,1,Jamie Lynn Spears,High,15.0,6.49,878766,8.79,919851,9.2,15.69,84415,10000000,95.3,41.0,Medium,False,True
32,1,Mira Sorvino,High,17.0,7.36,911617,9.12,954238,9.54,16.9,0,10000000,95.3,41.9,Medium,False,True
32,1,Barry Williams,Low,16.0,6.93,482026,4.82,504562,5.05,11.97,41125,10000000,95.3,38.2,Medium,False,True
32,1,Alyson Hannigan,Low,13.0,5.63,455493,4.55,476788,4.77,10.4,170995,10000000,95.3,37.1,Medium,False,True
32,1,Xochitl Gomez,High,18.0,7.79,928043,9.28,971432,9.71,17.51,0,10000000,95.3,42.3,Medium,False,True
32,1,Adrian Peterson,High,18.0,7.79,928043,9.28,971432,9.71,17.51,0,10000000,95.3,42.3,Medium,False,True
32,1,Matt Walsh,Medium,12.0,5.19,638069,6.38,200370,2.0,7.2,0,214285,31.4,62.5,High,True,True
32,1,Tyson Beckford,Medium,12.0,5.19,638069,6.38,667901,6.68,11.87,214285,10000000,95.3,38.3,Medium,False,True
32,1,Jason Mraz,High,21.0,9.09,977320,9.77,1023012,10.23,19.32,0,10000000,95.3,43.7,Medium,False,True
32,1,Lele Pons,Medium,19.0,8.23,726514,7.27,760481,7.6,15.83,0,10000000,95.3,41.1,Medium,False,True
32,1,Harry Jowsey,Low,12.0,5.19,446648,4.47,467530,4.68,9.87,214285,10000000,95.3,36.8,Medium,False,True
32,1,Mauricio Umansky,Low,15.0,6.49,473182,4.73,495304,4.95,11.45,84415,10000000,95.3,37.8,Medium,False,True
32,1,Charity Lawson,Medium,22.0,9.52,764419,7.64,800158,8.0,17.53,0,10000000,95.3,42.3,Medium,False,True
32,1,Ariana Madix,Medium,21.0,9.09,751784,7.52,786932,7.87,16.96,0,10000000,95.3,41.9,Medium,False,True
32,2,Jamie Lynn Spears,High,16.0,6.72,934371,9.34,299928,3.0,9.72,0,62702,32.1,63.6,High,True,True
32,2,Mira Sorvino,High,18.0,7.56,966196,9.66,1033814,10.34,17.9,146735,10000000,93.0,40.1,Medium,False,True
32,2,Barry Williams,Low,15.0,6.3,494554,4.95,529165,5.29,11.59,272786,10000000,93.0,35.5,Medium,False,True
32,2,Alyson Hannigan,Low,19.0,7.98,528828,5.29,565837,5.66,13.64,104718,10000000,93.0,36.9,Medium,False,True
32,2,Xochitl Gomez,High,24.0,10.08,1061674,10.62,1135973,11.36,21.44,0,10000000,93.0,42.7,Medium,False,True
32,2,Adrian Peterson,High,15.0,6.3,918458,9.18,982735,9.83,16.13,272786,10000000,93.0,38.9,Medium,False,True
32,2,Tyson Beckford,Medium,18.0,7.56,743228,7.43,795241,7.95,15.52,146735,10000000,93.0,38.4,Medium,False,True
32,2,Jason Mraz,High,24.0,10.08,1061674,10.62,1135973,11.36,21.44,0,10000000,93.0,42.7,Medium,False,True
32,2,Lele Pons,Medium,21.0,8.82,779950,7.8,834533,8.35,17.17,20685,10000000,93.0,39.5,Medium,False,True
32,2,Harry Jowsey,Low,15.0,6.3,494554,4.95,529165,5.29,11.59,272786,10000000,93.0,35.5,Medium,False,True
32,2,Mauricio Umansky,Low,12.0,5.04,468849,4.69,501660,5.02,10.06,398836,10000000,93.0,34.5,Low,False,True
32,2,Charity Lawson,Medium,21.0,8.82,779950,7.8,834533,8.35,17.17,20685,10000000,93.0,39.5,Medium,False,True
32,2,Ariana Madix,Medium,20.0,8.4,767709,7.68,821436,8.21,16.62,62702,10000000,93.0,39.1,Medium,False,True
32,3,Mira Sorvino,High,26.0,8.05,1060994,10.61,1123825,11.24,19.29,64241,10000000,94.1,42.2,Medium,False,True
32,3,Barry Williams,Low,25.0,7.74,553686,5.54,586474,5.86,13.6,95201,10000000,94.1,38.0,Medium,False,True
32,3,Alyson Hannigan,Low,24.0,7.43,586083,5.86,620791,6.21,13.64,126160,10000000,94.1,38.0,Medium,False,True
32,3,Xochitl Gomez,High,32.0,9.91,1188752,11.89,1259148,12.59,22.5,0,10000000,94.1,44.5,Medium,False,True
32,3,Adrian Peterson,High,22.0,6.81,973078,9.73,1030702,10.31,17.12,188080,10000000,94.1,40.7,Medium,False,True
32,3,Tyson Beckford,Medium,20.0,6.19,798681,7.99,253793,2.54,8.73,0,311919,31.8,62.1,High,True,True
32,3,Jason Mraz,High,34.0,10.53,1179476,11.79,1249323,12.49,23.02,0,10000000,94.1,44.9,Medium,False,True
32,3,Lele Pons,Medium,27.0,8.36,833511,8.34,882871,8.83,17.19,33281,10000000,94.1,40.6,Medium,False,True
32,3,Harry Jowsey,Low,24.0,7.43,569496,5.69,603221,6.03,13.46,126160,10000000,94.1,37.9,Medium,False,True
32,3,Mauricio Umansky,Low,23.0,7.12,530143,5.3,561538,5.62,12.74,157120,10000000,94.1,37.3,Medium,False,True
32,3,Charity Lawson,Medium,32.0,9.91,854038,8.54,904613,9.05,18.95,0,10000000,94.1,41.9,Medium,False,True
32,3,Ariana Madix,Medium,34.0,10.53,872055,8.72,923696,9.24,19.76,0,10000000,94.1,42.5,Medium,False,True
32,4,Mira Sorvino,High,21.0,8.75,1152721,11.53,1250448,12.5,21.25,272727,10000000,91.5,40.3,Medium,False,True
32,4,Barry Williams,Low,18.0,7.5,594801,5.95,645227,6.45,13.95,397727,10000000,91.5,34.9,Low,False,True
32,4,Alyson Hannigan,Low,18.0,7.5,602283,6.02,653343,6.53,14.03,397727,10000000,91.5,35.0,Low,False,True
32,4,Xochitl Gomez,High,27.0,11.25,1288176,12.88,1397387,13.97,25.22,22727,10000000,91.5,43.1,Medium,False,True
32,4,Adrian Peterson,High,21.0,8.75,1116472,11.16,363337,3.63,12.38,0,147727,32.5,63.3,High,True,True
32,4,Jason Mraz,High,24.0,10.0,1231021,12.31,1335386,13.35,23.35,147727,10000000,91.5,41.8,Medium,False,True
32,4,Lele Pons,Medium,22.0,9.17,893385,8.93,969125,9.69,18.86,231060,10000000,91.5,38.5,Medium,False,True
32,4,Harry Jowsey,Low,21.0,8.75,632407,6.32,686022,6.86,15.61,272727,10000000,91.5,36.1,Medium,False,True
32,4,Mauricio Umansky,Low,19.0,7.92,599637,6.0,650474,6.5,14.42,356060,10000000,91.5,35.3,Medium,False,True
32,4,Charity Lawson,Medium,24.0,10.0,929511,9.3,1008314,10.08,20.08,147727,10000000,91.5,39.3,Medium,False,True
32,4,Ariana Madix,Medium,25.0,10.42,959580,9.6,1040932,10.41,20.83,106060,10000000,91.5,39.9,Medium,False,True
32,5,Mira Sorvino,High,22.0,9.17,1296481,12.96,427765,4.28,13.44,0,133333,33.0,64.9,High,True,True
32,5,Barry Williams,Low,24.0,10.0,708986,7.09,779751,7.8,17.8,216666,10000000,90.0,37.6,Medium,False,True
32,5,Alyson Hannigan,Low,21.0,8.75,692533,6.93,761656,7.62,16.37,341666,10000000,90.0,36.7,Medium,False,True
32,5,Xochitl Gomez,High,28.0,11.67,1430431,14.3,1573206,15.73,27.4,49999,10000000,90.0,44.7,Medium,False,True
32,5,Jason Mraz,High,27.0,11.25,1372826,13.73,1509851,15.1,26.35,91666,10000000,90.0,44.0,Medium,False,True
32,5,Lele Pons,Medium,24.0,10.0,1017851,10.18,1119445,11.19,21.19,216666,10000000,90.0,40.2,Medium,False,True
32,5,Harry Jowsey,Low,18.0,7.5,678538,6.79,746264,7.46,14.96,466666,10000000,90.0,35.7,Medium,False,True
32,5,Mauricio Umansky,Low,24.0,10.0,716005,7.16,787471,7.87,17.87,216666,10000000,90.0,37.7,Medium,False,True
32,5,Charity Lawson,Medium,28.0,11.67,1063479,10.63,1169627,11.7,23.36,49999,10000000,90.0,41.7,Medium,False,True
32,5,Ariana Madix,Medium,24.0,10.0,1022865,10.23,1124959,11.25,21.25,216666,10000000,90.0,40.2,Medium,False,True
32,6,Barry Williams,Low,32.0,9.94,804328,8.04,852956,8.53,18.47,364389,10000000,94.0,41.5,Medium,False,True
32,6,Alyson Hannigan,Low,31.0,9.63,797363,7.97,845569,8.46,18.08,395445,10000000,94.0,41.2,Medium,False,True
32,6,Xochitl Gomez,High,42.0,13.04,1635684,16.36,1734574,17.35,30.39,53830,10000000,94.0,50.2,Medium,False,True
32,6,Jason Mraz,High,39.0,12.11,1572016,15.72,1667056,16.67,28.78,146997,10000000,94.0,49.1,Medium,False,True
32,6,Lele Pons,Medium,37.0,11.49,1184851,11.85,1256484,12.56,24.06,209109,10000000,94.0,45.6,Medium,False,True
32,6,Harry Jowsey,Low,29.0,9.01,777360,7.77,824357,8.24,17.25,457556,10000000,94.0,40.6,Medium,False,True
32,6,Mauricio Umansky,Low,33.0,10.25,814437,8.14,259103,2.59,12.84,0,209109,31.8,65.9,High,True,True
32,6,Charity Lawson,Medium,38.0,11.8,1199370,11.99,1271881,12.72,24.52,178053,10000000,94.0,45.9,Medium,False,True
32,6,Ariana Madix,Medium,41.0,12.73,1214586,12.15,1288017,12.88,25.61,84886,10000000,94.0,46.6,Medium,False,True
32,7,Barry Williams,Low,32.5,11.52,877575,8.78,965845,9.66,21.18,516843,10000000,89.9,40.7,Medium,False,True
32,7,Alyson Hannigan,Low,35.0,12.41,902369,9.02,993133,9.93,22.34,428191,10000000,89.9,41.5,Medium,False,True
32,7,Xochitl Gomez,High,37.0,13.12,1736573,17.37,1911245,19.11,32.23,357269,10000000,89.9,48.9,Medium,False,True
32,7,Jason Mraz,High,36.0,12.77,1690122,16.9,1860121,18.6,31.37,392730,10000000,89.9,48.3,Medium,False,True
32,7,Lele Pons,Medium,36.5,12.94,1305591,13.06,431073,4.31,17.25,0,215425,33.0,68.1,High,True,True
32,7,Harry Jowsey,Low,32.0,11.35,876516,8.77,964679,9.65,20.99,534574,10000000,89.9,40.6,Medium,False,True
32,7,Charity Lawson,Medium,36.0,12.77,1291917,12.92,1421863,14.22,26.98,392730,10000000,89.9,45.0,Medium,False,True
32,7,Ariana Madix,Medium,37.0,13.12,1319334,13.19,1452038,14.52,27.64,357269,10000000,89.9,45.4,Medium,False,True
32,8,Barry Williams,Low,35.0,13.83,1029099,10.29,332696,3.33,17.16,0,151891,32.3,70.1,High,True,True
32,8,Alyson Hannigan,Low,36.0,14.23,1053296,10.53,1135062,11.35,25.58,389045,10000000,92.2,46.3,Medium,False,True
32,8,Xochitl Gomez,High,40.0,15.81,2004845,20.05,2160479,21.6,37.42,230942,10000000,92.2,55.0,High,False,True
32,8,Jason Mraz,High,33.0,13.04,1871462,18.71,2016742,20.17,33.21,507622,10000000,92.2,52.1,Medium,False,True
32,8,Harry Jowsey,Low,28.0,11.07,977984,9.78,1053904,10.54,21.61,705251,10000000,92.2,43.5,Medium,False,True
32,8,Charity Lawson,Medium,39.0,15.42,1509056,15.09,1626202,16.26,31.68,270468,10000000,92.2,50.8,Medium,False,True
32,8,Ariana Madix,Medium,42.0,16.6,1554256,15.54,1674911,16.75,33.35,151891,10000000,92.2,51.9,Medium,False,True
32,9,Alyson Hannigan,Low,32.0,14.48,1123532,11.24,1215989,12.16,26.64,409502,10000000,91.8,48.6,Medium,False,True
32,9,Xochitl Gomez,High,41.0,18.55,2240471,22.4,2424842,24.25,42.8,2262,10000000,91.8,58.6,High,False,True
32,9,Jason Mraz,High,43.0,19.46,2221841,22.22,2404679,24.05,43.5,0,10000000,91.8,58.6,High,False,True
32,9,Harry Jowsey,Low,30.0,13.57,1086203,10.86,352676,3.53,17.1,0,590497,32.5,69.4,High,True,True
32,9,Charity Lawson,Medium,38.0,17.19,1662772,16.63,1799604,18.0,35.19,138009,10000000,91.8,54.8,Medium,False,True
32,9,Ariana Madix,Medium,37.0,16.74,1665178,16.65,1802208,18.02,34.76,183257,10000000,91.8,54.5,Medium,False,True
33,2,Tori Spelling,High,19.0,7.36,925565,9.26,296906,2.97,10.33,0,75730,32.1,63.5,High,True,True
33,2,Eric Roberts,High,15.0,5.81,868876,8.69,929070,9.29,15.1,385807,10000000,93.1,37.8,Medium,False,True
33,2,Reginald VelJohnson,High,15.0,5.81,868876,8.69,929070,9.29,15.1,385807,10000000,93.1,37.8,Medium,False,True
33,2,Chandler Kinney,High,24.0,9.3,996427,9.96,1065458,10.65,19.96,36970,10000000,93.1,41.2,Medium,False,True
33,2,Dwight Howard ,Low,22.0,8.53,521275,5.21,557388,5.57,14.1,114490,10000000,93.1,36.8,Medium,False,True
33,2,Danny Amendola,High,21.0,8.14,953910,9.54,1019995,10.2,18.34,153249,10000000,93.1,40.0,Medium,False,True
33,2,Stephen Nedoroscik,Low,22.0,8.53,521275,5.21,557388,5.57,14.1,114490,10000000,93.1,36.8,Medium,False,True
33,2,Ilona Maher,High,21.0,8.14,953910,9.54,1019995,10.2,18.34,153249,10000000,93.1,40.0,Medium,False,True
33,2,Anna Delvey,Medium,17.0,6.59,690169,6.9,737983,7.38,13.97,308288,10000000,93.1,36.9,Medium,False,True
33,2,Brooks Nader,Medium,20.0,7.75,722875,7.23,772954,7.73,15.48,192009,10000000,93.1,37.9,Medium,False,True
33,2,Phaedra Parks,Medium,21.0,8.14,733777,7.34,784611,7.85,15.99,153249,10000000,93.1,38.3,Medium,False,True
33,2,Jenn Tran,Low,19.0,7.36,498381,4.98,532908,5.33,12.69,230769,10000000,93.1,35.9,Medium,False,True
33,2,Joey Graziadei,Medium,22.0,8.53,744679,7.45,796269,7.96,16.49,114490,10000000,93.1,38.6,Medium,False,True
33,3,Eric Roberts,High,23.0,7.23,1044537,10.45,338081,3.38,10.61,0,209834,32.4,62.9,High,True,True
33,3,Reginald VelJohnson,High,21.0,6.6,1011228,10.11,1090999,10.91,17.51,335620,10000000,92.1,39.1,Medium,False,True
33,3,Chandler Kinney,High,34.5,10.85,1189109,11.89,1282912,12.83,23.68,0,10000000,92.1,43.4,Medium,False,True
33,3,Dwight Howard ,Low,26.0,8.18,581097,5.81,626937,6.27,14.45,178387,10000000,92.1,36.6,Medium,False,True
33,3,Danny Amendola,High,30.0,9.43,1136625,11.37,1226288,12.26,21.7,52601,10000000,92.1,42.0,Medium,False,True
33,3,Stephen Nedoroscik,Low,31.0,9.75,618309,6.18,667084,6.67,16.42,21154,10000000,92.1,38.0,Medium,False,True
33,3,Ilona Maher,High,28.0,8.81,1135344,11.35,1224906,12.25,21.05,115494,10000000,92.1,41.6,Medium,False,True
33,3,Brooks Nader,Medium,30.5,9.59,887513,8.88,957525,9.58,19.17,36878,10000000,92.1,40.1,Medium,False,True
33,3,Phaedra Parks,Medium,28.0,8.81,864862,8.65,933087,9.33,18.14,115494,10000000,92.1,39.4,Medium,False,True
33,3,Jenn Tran,Low,31.0,9.75,612187,6.12,660479,6.6,16.35,21154,10000000,92.1,38.0,Medium,False,True
33,3,Joey Graziadei,Medium,35.0,11.01,919185,9.19,991695,9.92,20.92,0,10000000,92.1,41.4,Medium,False,True
33,4,Chandler Kinney,High,32.0,10.88,1441522,14.42,1563644,15.64,26.52,333333,10000000,91.5,45.5,Medium,False,True
33,4,Dwight Howard ,Low,29.0,9.86,719640,7.2,780606,7.81,17.67,435374,10000000,91.5,39.0,Medium,False,True
33,4,Danny Amendola,High,36.0,12.24,1480919,14.81,1606379,16.06,28.31,197278,10000000,91.5,46.8,Medium,False,True
33,4,Stephen Nedoroscik,Low,33.0,11.22,776100,7.76,841850,8.42,19.64,299319,10000000,91.5,40.3,Medium,False,True
33,4,Ilona Maher,High,32.0,10.88,1428133,14.28,1549121,15.49,26.38,333333,10000000,91.5,45.4,Medium,False,True
33,4,Brooks Nader,Medium,32.0,10.88,1115729,11.16,363075,3.63,14.52,0,231292,32.5,66.0,High,True,True
33,4,Phaedra Parks,Medium,32.0,10.88,1091698,10.92,1184184,11.84,22.73,333333,10000000,91.5,42.7,Medium,False,True
33,4,Jenn Tran,Low,32.0,10.88,778607,7.79,844569,8.45,19.33,333333,10000000,91.5,40.1,Medium,False,True
33,4,Joey Graziadei,Medium,36.0,12.24,1167647,11.68,1266568,12.67,24.91,197278,10000000,91.5,44.2,Medium,False,True
33,5,Chandler Kinney,High,27.0,13.37,1626775,16.27,1780143,17.8,31.17,226485,10000000,90.6,49.2,Medium,False,True
33,5,Dwight Howard ,Low,24.0,11.88,837280,8.37,916216,9.16,21.04,375000,10000000,90.6,41.7,Medium,False,True
33,5,Danny Amendola,High,25.5,12.62,1651907,16.52,1807645,18.08,30.7,300742,10000000,90.6,48.9,Medium,False,True
33,5,Stephen Nedoroscik,Low,24.0,11.88,857504,8.58,938347,9.38,21.26,375000,10000000,90.6,41.9,Medium,False,True
33,5,Ilona Maher,High,26.0,12.87,1646306,16.46,1801515,18.02,30.89,275990,10000000,90.6,49.0,Medium,False,True
33,5,Phaedra Parks,Medium,24.0,11.88,1230784,12.31,404045,4.04,15.92,0,375000,32.8,67.1,High,True,True
33,5,Jenn Tran,Low,25.5,12.62,877134,8.77,959828,9.6,22.22,300742,10000000,90.6,42.5,Medium,False,True
33,5,Joey Graziadei,Medium,26.0,12.87,1272307,12.72,1392256,13.92,26.79,275990,10000000,90.6,45.9,Medium,False,True
33,6,Chandler Kinney,High,32.0,15.53,1902759,19.03,2049737,20.5,36.03,380027,10000000,92.3,53.2,Medium,False,True
33,6,Dwight Howard ,Low,31.0,15.05,1006397,10.06,1084136,10.84,25.89,428571,10000000,92.3,45.7,Medium,False,True
33,6,Danny Amendola,High,28.0,13.59,1837943,18.38,1979914,19.8,33.39,574202,10000000,92.3,51.4,Medium,False,True
33,6,Stephen Nedoroscik,Low,28.0,13.59,979978,9.8,1055676,10.56,24.15,574202,10000000,92.3,44.5,Medium,False,True
33,6,Ilona Maher,High,24.0,11.65,1779129,17.79,1916558,19.17,30.82,768377,10000000,92.3,49.6,Medium,False,True
33,6,Jenn Tran,Low,31.0,15.05,1024368,10.24,331048,3.31,18.36,0,88765,32.3,70.4,High,True,True
33,6,Joey Graziadei,Medium,32.0,15.53,1469423,14.69,1582928,15.83,31.36,380027,10000000,92.3,49.7,Medium,False,True
33,7,Chandler Kinney,High,30.0,18.75,2141469,21.41,2316268,23.16,41.91,124999,10000000,91.8,58.7,High,False,True
33,7,Dwight Howard ,Low,24.0,15.0,1078078,10.78,349823,3.5,18.5,0,593750,32.4,69.4,High,True,True
33,7,Danny Amendola,High,25.5,15.94,2030384,20.3,2196115,21.96,37.9,406250,10000000,91.8,56.0,High,False,True
33,7,Stephen Nedoroscik,Low,27.0,16.88,1108368,11.08,1198838,11.99,28.86,312499,10000000,91.8,49.2,Medium,False,True
33,7,Ilona Maher,High,26.0,16.25,2028697,20.29,2194290,21.94,38.19,374999,10000000,91.8,56.2,High,False,True
33,7,Joey Graziadei,Medium,27.5,17.19,1613002,16.13,1744664,17.45,34.63,281249,10000000,91.8,53.5,Medium,False,True
34,2,Corey Feldman,High,15.0,5.4,860431,8.6,274673,2.75,8.14,0,250256,31.9,62.5,High,True,True
34,2,Danielle Fishel,Low,19.0,6.83,493525,4.94,525155,5.25,12.09,70400,10000000,93.6,37.1,Medium,False,True
34,2,Elaine Hendrix,High,21.0,7.55,944604,9.45,1005144,10.05,17.61,0,10000000,93.6,41.2,Medium,False,True
34,2,Baron Davis,High,18.0,6.47,902517,9.03,960360,9.6,16.08,106372,10000000,93.6,40.1,Medium,False,True
34,2,Jordan Chiles,High,22.0,7.91,958633,9.59,1020072,10.2,18.11,0,10000000,93.6,41.6,Medium,False,True
34,2,Andy Richter,Low,16.0,5.76,470863,4.71,501041,5.01,10.77,178314,10000000,93.6,36.2,Medium,False,True
34,2,Robert Irwin,Medium,22.0,7.91,737410,7.37,784670,7.85,15.76,0,10000000,93.6,39.8,Medium,False,True
34,2,Hilaria Baldwin,Medium,21.0,7.55,726618,7.27,773187,7.73,15.29,0,10000000,93.6,39.4,Medium,False,True
34,2,Lauren Jauregui,High,21.0,7.55,944604,9.45,1005144,10.05,17.61,0,10000000,93.6,41.2,Medium,False,True
34,2,Scott Hoying,Low,18.0,6.47,485971,4.86,517117,5.17,11.65,106372,10000000,93.6,36.8,Medium,False,True
34,2,Alix Earle,Medium,21.0,7.55,726618,7.27,773187,7.73,15.29,0,10000000,93.6,39.4,Medium,False,True
34,2,Jen Affleck,Low,22.0,7.91,516187,5.16,549269,5.49,13.41,0,10000000,93.6,38.0,Medium,False,True
34,2,Whitney Leavitt,Low,22.0,7.91,516187,5.16,549269,5.49,13.41,0,10000000,93.6,38.0,Medium,False,True
34,2,Dylan Efron,Medium,20.0,7.19,715827,7.16,761704,7.62,14.81,34429,10000000,93.6,39.1,Medium,False,True
34,3,Danielle Fishel,Low,21.0,8.17,601474,6.01,650654,6.51,14.68,133268,10000000,91.8,36.8,Medium,False,True
34,3,Elaine Hendrix,High,21.0,8.17,1137902,11.38,1230945,12.31,20.48,133268,10000000,91.8,41.1,Medium,False,True
34,3,Jordan Chiles,High,24.0,9.34,1218643,12.19,1318288,13.18,22.52,16536,10000000,91.8,42.6,Medium,False,True
34,3,Andy Richter,Low,18.0,7.0,576049,5.76,623151,6.23,13.24,250000,10000000,91.8,35.8,Medium,False,True
34,3,Robert Irwin,Medium,22.0,8.56,871355,8.71,942603,9.43,17.99,94357,10000000,91.8,39.2,Medium,False,True
34,3,Hilaria Baldwin,Medium,22.0,8.56,871355,8.71,942603,9.43,17.99,94357,10000000,91.8,39.2,Medium,False,True
34,3,Lauren Jauregui,High,18.0,7.0,1079805,10.8,350429,3.5,10.51,0,250000,32.5,62.7,High,True,True
34,3,Scott Hoying,Low,22.0,8.56,615649,6.16,665989,6.66,15.22,94357,10000000,91.8,37.2,Medium,False,True
34,3,Alix Earle,Medium,23.0,8.95,891719,8.92,964632,9.65,18.6,55447,10000000,91.8,39.7,Medium,False,True
34,3,Jen Affleck,Low,19.0,7.39,600913,6.01,650047,6.5,13.89,211089,10000000,91.8,36.2,Medium,False,True
34,3,Whitney Leavitt,Low,24.0,9.34,626898,6.27,678158,6.78,16.12,16536,10000000,91.8,37.8,Medium,False,True
34,3,Dylan Efron,Medium,23.0,8.95,908232,9.08,982495,9.82,18.77,55447,10000000,91.8,39.8,Medium,False,True
